record_date,transportation,electricity,food,total_emission,day_of_week,month,day_of_month,is_weekend,emission_lag_1,emission_lag_7,emission_lag_14,emission_rolling_7,emission_rolling_30,time_idx,dataset
2021-08-07,2825.31,3573.86,4879.96,11279.13,5,8,7,1,11278.58,11190.14,11305.68,11232.97,11237.752333333332,188,TRAIN
2021-08-08,2802.46,3587.61,4894.52,11284.59,6,8,8,1,11279.13,11245.31,11234.16,11245.682857142858,11240.171666666665,189,TRAIN
2021-08-09,2797.22,3604.83,4896.14,11298.19,0,8,9,0,11284.59,11267.81,11246.23,11251.294285714286,11240.367666666665,190,TRAIN
2021-08-10,2789.06,3555.45,4841.5,11186.01,1,8,10,0,11298.19,11202.26,11216.19,11255.634285714286,11242.883,191,TRAIN
2021-08-11,2817.1,3588.67,4854.22,11259.99,2,8,11,0,11186.01,11231.39,11208.01,11253.312857142857,11241.584,192,TRAIN
2021-08-12,2805.89,3589.15,4817.84,11212.88,3,8,12,0,11259.99,11215.3,11258.01,11257.398571428572,11240.856333333333,193,TRAIN
2021-08-13,2786.42,3557.26,4925.03,11268.71,4,8,13,0,11212.88,11278.58,11241.5,11257.052857142857,11241.000666666667,194,TRAIN
2021-08-14,2821.78,3592.69,4841.65,11256.12,5,8,14,1,11268.71,11279.13,11190.14,11255.642857142857,11240.937333333333,195,TRAIN
2021-08-15,2809.68,3577.75,4784.87,11172.3,6,8,15,1,11256.12,11284.59,11245.31,11252.355714285713,11240.338666666668,196,TRAIN
2021-08-16,2805.47,3558.53,4845.25,11209.25,0,8,16,0,11172.3,11298.19,11267.81,11236.314285714285,11236.784000000001,197,TRAIN
2021-08-17,2799.78,3592.75,4858.22,11250.75,1,8,17,0,11209.25,11186.01,11202.26,11223.608571428571,11237.894666666667,198,TRAIN
2021-08-18,2803.35,3575.74,4892.95,11272.04,2,8,18,0,11250.75,11259.99,11231.39,11232.857142857143,11238.259666666669,199,TRAIN
2021-08-19,2796.98,3575.79,4865.74,11238.51,3,8,19,0,11272.04,11212.88,11215.3,11234.57857142857,11241.823333333334,200,TRAIN
2021-08-20,2811.4,3591.25,4914.83,11317.48,4,8,20,0,11238.51,11268.71,11278.58,11238.240000000002,11240.441666666668,201,TRAIN
2021-08-21,2788.96,3600.57,4832.47,11222.0,5,8,21,1,11317.48,11256.12,11279.13,11245.207142857142,11242.014,202,TRAIN
2021-08-22,2807.83,3594.7,4886.74,11289.27,6,8,22,1,11222.0,11172.3,11284.59,11240.332857142857,11241.697333333334,203,TRAIN
2021-08-23,2828.28,3632.15,4853.97,11314.4,0,8,23,0,11289.27,11209.25,11298.19,11257.042857142858,11245.259666666667,204,TRAIN
2021-08-24,2795.74,3582.9,4852.05,11230.69,1,8,24,0,11314.4,11250.75,11186.01,11272.064285714285,11245.550333333334,205,TRAIN
2021-08-25,2809.21,3606.52,4850.62,11266.35,2,8,25,0,11230.69,11272.04,11259.99,11269.198571428571,11245.434666666668,206,TRAIN
2021-08-26,2815.3,3580.9,4923.16,11319.36,3,8,26,0,11266.35,11238.51,11212.88,11268.385714285716,11246.105333333333,207,TRAIN
2021-08-27,2785.7,3590.67,4939.83,11316.2,4,8,27,0,11319.36,11317.48,11268.71,11279.935714285715,11249.544333333331,208,TRAIN
2021-08-28,2817.04,3585.06,4846.64,11248.74,5,8,28,1,11316.2,11222.0,11256.12,11279.752857142857,11253.150666666666,209,TRAIN
2021-08-29,2783.21,3596.51,4843.43,11223.15,6,8,29,1,11248.74,11289.27,11172.3,11283.572857142859,11252.841666666667,210,TRAIN
2021-08-30,2805.61,3587.57,4855.27,11248.45,0,8,30,0,11223.15,11314.4,11209.25,11274.127142857144,11252.230000000001,211,TRAIN
2021-08-31,2814.69,3575.6,4906.66,11296.95,1,8,31,0,11248.45,11230.69,11250.75,11264.705714285714,11254.173666666667,212,TRAIN
2021-09-01,2772.47,3572.51,4865.32,11210.3,2,9,1,0,11296.95,11266.35,11272.04,11274.17142857143,11255.894999999999,213,TRAIN
2021-09-02,2803.13,3544.85,4845.91,11193.89,3,9,2,0,11210.3,11319.36,11238.51,11266.164285714285,11253.978000000001,214,TRAIN
2021-09-03,2808.34,3602.88,4830.48,11241.7,4,9,3,0,11193.89,11316.2,11317.48,11248.24,11253.698999999999,215,TRAIN
2021-09-04,2826.15,3582.02,4876.65,11284.82,5,9,4,1,11241.7,11248.74,11222.0,11237.597142857141,11254.042666666666,216,TRAIN
2021-09-05,2780.88,3589.55,4901.21,11271.64,6,9,5,1,11284.82,11223.15,11289.27,11242.751428571428,11256.359999999999,217,TRAIN
2021-09-06,2805.07,3556.36,4839.41,11200.84,0,9,6,0,11271.64,11248.45,11314.4,11249.67857142857,11256.128666666666,218,TRAIN
2021-09-07,2824.09,3587.29,4922.47,11333.85,1,9,7,0,11200.84,11296.95,11230.69,11242.877142857144,11253.519,219,TRAIN
2021-09-08,2784.41,3563.79,4863.15,11211.35,2,9,8,0,11333.85,11210.3,11266.35,11248.148571428572,11255.161,220,TRAIN
2021-09-09,2825.75,3532.89,4844.52,11203.16,3,9,9,0,11211.35,11193.89,11319.36,11248.298571428571,11252.266333333333,221,TRAIN
2021-09-10,2819.79,3579.56,4864.21,11263.56,4,9,10,0,11203.16,11241.7,11316.2,11249.622857142856,11252.838,222,TRAIN
2021-09-11,2827.3,3568.9,4914.75,11310.95,5,9,11,1,11263.56,11284.82,11248.74,11252.745714285715,11252.957,223,TRAIN
2021-09-12,2812.29,3545.92,4851.87,11210.08,6,9,12,1,11310.95,11271.64,11223.15,11256.478571428572,11256.225999999999,224,TRAIN
2021-09-13,2779.87,3568.31,4910.81,11258.99,0,9,13,0,11210.08,11200.84,11248.45,11247.684285714287,11254.271666666667,225,TRAIN
2021-09-14,2805.65,3581.59,4833.3,11220.54,1,9,14,0,11258.99,11333.85,11296.95,11255.99142857143,11254.367333333332,226,TRAIN
2021-09-15,2811.52,3582.0,4827.49,11221.01,2,9,15,0,11220.54,11211.35,11210.3,11239.804285714286,11255.975333333334,227,TRAIN
2021-09-16,2828.81,3568.93,4881.97,11279.71,3,9,16,0,11221.01,11203.16,11193.89,11241.184285714286,11256.367333333334,228,TRAIN
2021-09-17,2802.55,3581.34,4869.21,11253.1,4,9,17,0,11279.71,11263.56,11241.7,11252.119999999999,11257.332666666665,229,TRAIN
2021-09-18,2828.48,3590.05,4920.29,11338.82,5,9,18,1,11253.1,11310.95,11284.82,11250.625714285716,11256.701333333334,230,TRAIN
2021-09-19,2793.94,3586.13,4919.17,11299.24,6,9,19,1,11338.82,11210.08,11271.64,11254.607142857143,11260.045,231,TRAIN
2021-09-20,2794.94,3587.3,4856.42,11238.66,0,9,20,0,11299.24,11258.99,11200.84,11267.344285714285,11259.437000000002,232,TRAIN
2021-09-21,2803.6,3535.17,4878.04,11216.81,1,9,21,0,11238.66,11220.54,11333.85,11264.44,11259.992333333334,233,TRAIN
2021-09-22,2789.53,3579.64,4877.53,11246.7,2,9,22,0,11216.81,11221.01,11211.35,11263.907142857142,11257.577,234,TRAIN
2021-09-23,2821.83,3556.62,4812.86,11191.31,3,9,23,0,11246.7,11279.71,11203.16,11267.577142857142,11255.320333333333,235,TRAIN
2021-09-24,2798.42,3548.06,4849.12,11195.6,4,9,24,0,11191.31,11253.1,11263.56,11254.94857142857,11254.007666666666,236,TRAIN
2021-09-25,2811.61,3547.27,4874.87,11233.75,5,9,25,1,11195.6,11338.82,11310.95,11246.734285714285,11251.649333333333,237,TRAIN
2021-09-26,2814.11,3587.62,4874.76,11276.49,6,9,26,1,11233.75,11299.24,11210.08,11231.724285714285,11248.795666666667,238,TRAIN
2021-09-27,2773.98,3570.31,4870.12,11214.41,0,9,27,0,11276.49,11238.66,11258.99,11228.474285714286,11247.472,239,TRAIN
2021-09-28,2823.02,3589.98,4862.7,11275.7,1,9,28,0,11214.41,11216.81,11220.54,11225.01,11246.327666666668,240,TRAIN
2021-09-29,2797.71,3581.35,4838.77,11217.83,2,9,29,0,11275.7,11246.7,11221.01,11233.422857142858,11248.079333333333,241,TRAIN
2021-09-30,2821.88,3600.74,4853.59,11276.21,3,9,30,0,11217.83,11191.31,11279.71,11229.298571428573,11247.058666666666,242,TRAIN
2021-10-01,2839.45,3578.66,4872.61,11290.72,4,10,1,0,11276.21,11195.6,11253.1,11241.427142857141,11246.367333333334,243,TRAIN
2021-10-02,2836.12,3566.63,4851.63,11254.38,5,10,2,1,11290.72,11233.75,11338.82,11255.015714285715,11249.047999999999,244,TRAIN
2021-10-03,2810.87,3571.58,4810.87,11193.32,6,10,3,1,11254.38,11276.49,11299.24,11257.962857142858,11251.064333333334,245,TRAIN
2021-10-04,2825.31,3580.45,4892.44,11298.2,0,10,4,0,11193.32,11214.41,11238.66,11246.081428571428,11249.451666666666,246,TRAIN
2021-10-05,2809.9,3558.82,4885.08,11253.8,1,10,5,0,11298.2,11275.7,11216.81,11258.051428571429,11249.897666666666,247,TRAIN
2021-10-06,2834.18,3592.01,4840.22,11266.41,2,10,6,0,11253.8,11217.83,11246.7,11254.922857142856,11249.302999999998,248,TRAIN
2021-10-07,2827.27,3582.37,4878.5,11288.14,3,10,7,0,11266.41,11276.21,11191.31,11261.862857142856,11251.488666666668,249,TRAIN
2021-10-08,2820.16,3590.47,4882.12,11292.75,4,10,8,0,11288.14,11290.72,11195.6,11263.567142857142,11249.964999999998,250,TRAIN
2021-10-09,2818.65,3597.97,4874.6,11291.22,5,10,9,1,11292.75,11254.38,11233.75,11263.857142857143,11252.678333333333,251,TRAIN
2021-10-10,2776.31,3578.26,4895.1,11249.67,6,10,10,1,11291.22,11193.32,11276.49,11269.119999999999,11255.613666666666,252,TRAIN
2021-10-11,2817.3,3562.03,4882.14,11261.47,0,10,11,0,11249.67,11298.2,11214.41,11277.17,11255.150666666665,253,TRAIN
2021-10-12,2812.62,3561.06,4859.06,11232.74,1,10,12,0,11261.47,11253.8,11275.7,11271.922857142858,11253.501333333335,254,TRAIN
2021-10-13,2776.95,3583.33,4821.6,11181.88,2,10,13,0,11232.74,11266.41,11217.83,11268.914285714285,11254.256666666666,255,TRAIN
2021-10-14,2819.36,3615.03,4883.46,11317.85,3,10,14,0,11181.88,11288.14,11276.21,11256.83857142857,11251.686333333335,256,TRAIN
2021-10-15,2802.31,3541.16,4876.74,11220.21,4,10,15,0,11317.85,11292.75,11290.72,11261.082857142857,11254.929999999998,257,TRAIN
2021-10-16,2782.23,3569.66,4808.4,11160.29,5,10,16,1,11220.21,11291.22,11254.38,11250.72,11254.903333333334,258,TRAIN
2021-10-17,2833.17,3581.17,4881.29,11295.63,6,10,17,1,11160.29,11249.67,11193.32,11232.015714285715,11250.922666666667,259,TRAIN
2021-10-18,2809.04,3576.91,4835.18,11221.13,0,10,18,0,11295.63,11261.47,11298.2,11238.581428571428,11252.340333333332,260,TRAIN
2021-10-19,2833.22,3597.64,4866.56,11297.42,1,10,19,0,11221.13,11232.74,11253.8,11232.81857142857,11248.417333333335,261,TRAIN
2021-10-20,2773.3,3584.71,4871.93,11229.94,2,10,20,0,11297.42,11181.88,11266.41,11242.058571428572,11248.356666666665,262,TRAIN
2021-10-21,2816.15,3574.49,4816.36,11207.0,3,10,21,0,11229.94,11317.85,11288.14,11248.924285714285,11248.065999999999,263,TRAIN
2021-10-22,2825.48,3553.45,4881.69,11260.62,4,10,22,0,11207.0,11220.21,11292.75,11233.08857142857,11247.739,264,TRAIN
2021-10-23,2803.88,3583.75,4911.74,11299.37,5,10,23,1,11260.62,11160.29,11291.22,11238.861428571428,11248.203,265,TRAIN
2021-10-24,2812.51,3538.3,4836.21,11187.02,6,10,24,1,11299.37,11295.63,11249.67,11258.73,11251.804999999998,266,TRAIN
2021-10-25,2806.49,3572.05,4883.83,11262.37,0,10,25,0,11187.02,11221.13,11261.47,11243.214285714286,11251.519,267,TRAIN
2021-10-26,2814.72,3562.5,4827.22,11204.44,1,10,26,0,11262.37,11297.42,11232.74,11249.105714285715,11252.473,268,TRAIN
2021-10-27,2783.35,3568.19,4894.37,11245.91,2,10,27,0,11204.44,11229.94,11181.88,11235.822857142859,11250.071333333333,269,TRAIN
2021-10-28,2823.67,3595.24,4774.94,11193.85,3,10,28,0,11245.91,11207.0,11317.85,11238.104285714286,11251.121333333334,270,TRAIN
2021-10-29,2810.76,3567.21,4910.24,11288.21,4,10,29,0,11193.85,11260.62,11220.21,11236.225714285714,11248.393,271,TRAIN
2021-10-30,2797.16,3563.48,4859.71,11220.35,5,10,30,1,11288.21,11299.37,11160.29,11240.167142857144,11250.739000000001,272,TRAIN
2021-10-31,2778.89,3598.18,4910.28,11287.35,6,10,31,1,11220.35,11187.02,11295.63,11228.878571428571,11248.877,273,TRAIN
2021-11-01,2798.82,3561.94,4890.54,11251.3,0,11,1,0,11287.35,11262.37,11221.13,11243.21142857143,11248.764666666664,274,TRAIN
2021-11-02,2808.73,3598.72,4866.81,11274.26,1,11,2,0,11251.3,11204.44,11297.42,11241.630000000001,11248.662000000002,275,TRAIN
2021-11-03,2788.95,3548.69,4865.17,11202.81,2,11,3,0,11274.26,11245.91,11229.94,11251.604285714286,11251.359999999999,276,TRAIN
2021-11-04,2817.29,3578.37,4845.12,11240.78,3,11,4,0,11202.81,11193.85,11207.0,11245.447142857143,11248.180333333334,277,TRAIN
2021-11-05,2823.6,3579.64,4846.34,11249.58,4,11,5,0,11240.78,11288.21,11260.62,11252.151428571427,11247.746333333334,278,TRAIN
2021-11-06,2798.29,3645.41,4906.88,11350.58,5,11,6,1,11249.58,11220.35,11299.37,11246.632857142858,11247.185333333333,279,TRAIN
2021-11-07,2792.61,3619.73,4905.29,11317.63,6,11,7,1,11350.58,11287.35,11187.02,11265.237142857144,11249.266666666666,280,TRAIN
2021-11-08,2796.93,3559.07,4811.21,11167.21,0,11,8,0,11317.63,11251.3,11262.37,11269.562857142857,11250.096,281,TRAIN
2021-11-09,2816.02,3581.32,4872.11,11269.45,1,11,9,0,11167.21,11274.26,11204.44,11257.550000000001,11245.962333333333,282,TRAIN
2021-11-10,2837.99,3587.1,4872.12,11297.21,2,11,10,0,11269.45,11202.81,11245.91,11256.862857142856,11246.621666666668,283,TRAIN
2021-11-11,2808.8,3576.46,4862.55,11247.81,3,11,11,0,11297.21,11240.78,11193.85,11270.348571428573,11247.812999999998,284,TRAIN
2021-11-12,2803.11,3573.17,4851.42,11227.7,4,11,12,0,11247.81,11249.58,11288.21,11271.352857142858,11248.315333333332,285,TRAIN
2021-11-13,2807.5,3561.58,4932.35,11301.43,5,11,13,1,11227.7,11350.58,11220.35,11268.227142857142,11249.842666666666,286,TRAIN
2021-11-14,2775.77,3554.82,4871.82,11202.41,6,11,14,1,11301.43,11317.63,11287.35,11261.205714285714,11249.295333333333,287,TRAIN
2021-11-15,2823.21,3577.77,4898.67,11299.65,0,11,15,0,11202.41,11167.21,11251.3,11244.745714285713,11248.702,288,TRAIN
2021-11-16,2803.63,3596.48,4854.98,11255.09,1,11,16,0,11299.65,11269.45,11274.26,11263.665714285715,11253.347333333333,289,TRAIN
2021-11-17,2770.75,3576.17,4911.33,11258.25,2,11,17,0,11255.09,11297.21,11202.81,11261.614285714286,11251.996000000001,290,TRAIN
2021-11-18,2827.59,3572.85,4901.47,11301.91,3,11,18,0,11258.25,11247.81,11240.78,11256.048571428571,11253.233333333334,291,TRAIN
2021-11-19,2801.09,3533.61,4867.67,11202.37,4,11,19,0,11301.91,11227.7,11249.58,11263.777142857143,11253.383,292,TRAIN
2021-11-20,2809.52,3543.64,4873.62,11226.78,5,11,20,1,11202.37,11301.43,11350.58,11260.158571428572,11252.464000000002,293,TRAIN
2021-11-21,2832.68,3575.47,4856.45,11264.6,6,11,21,1,11226.78,11202.41,11317.63,11249.494285714285,11253.123333333333,294,TRAIN
2021-11-22,2822.93,3572.65,4858.71,11254.29,0,11,22,0,11264.6,11299.65,11167.21,11258.378571428573,11253.256,295,TRAIN
2021-11-23,2816.56,3569.48,4868.3,11254.34,1,11,23,0,11254.29,11255.09,11269.45,11251.89857142857,11251.753333333334,296,TRAIN
2021-11-24,2804.24,3568.09,4879.62,11251.95,2,11,24,0,11254.34,11258.25,11297.21,11251.79142857143,11253.997333333333,297,TRAIN
2021-11-25,2814.03,3531.05,4860.38,11205.46,3,11,25,0,11251.95,11301.91,11247.81,11250.891428571429,11253.65,298,TRAIN
2021-11-26,2825.74,3573.48,4838.56,11237.78,4,11,26,0,11205.46,11202.37,11227.7,11237.112857142856,11253.684000000001,299,TRAIN
2021-11-27,2804.91,3572.51,4856.16,11233.58,5,11,27,1,11237.78,11226.78,11301.43,11242.17142857143,11253.412999999999,300,TRAIN
2021-11-28,2776.68,3545.02,4849.7,11171.4,6,11,28,1,11233.58,11264.6,11202.41,11243.142857142857,11254.737333333333,301,TRAIN
2021-11-29,2811.2,3582.78,4864.52,11258.5,0,11,29,0,11171.4,11254.29,11299.65,11229.828571428572,11250.843666666666,302,TRAIN
2021-11-30,2779.37,3598.64,4909.66,11287.67,1,11,30,0,11258.5,11254.34,11255.09,11230.430000000002,11252.115333333333,303,TRAIN
2021-12-01,2815.15,3583.93,4839.72,11238.8,2,12,1,0,11287.67,11251.95,11258.25,11235.191428571428,11252.126,304,TRAIN
2021-12-02,2806.61,3582.43,4846.53,11235.57,3,12,2,0,11238.8,11205.46,11301.91,11233.312857142857,11251.709333333332,305,TRAIN
2021-12-03,2834.6,3570.73,4871.07,11276.4,4,12,3,0,11235.57,11237.78,11202.37,11237.614285714286,11250.419666666667,306,TRAIN
2021-12-04,2821.06,3591.04,4869.37,11281.47,5,12,4,1,11276.4,11233.58,11226.78,11243.131428571427,11252.872666666668,307,TRAIN
2021-12-05,2821.96,3609.24,4882.66,11313.86,6,12,5,1,11281.47,11171.4,11264.6,11249.972857142857,11254.229,308,TRAIN
2021-12-06,2803.79,3581.7,4887.47,11272.96,0,12,6,0,11313.86,11258.5,11254.29,11270.324285714285,11256.371666666666,309,TRAIN
2021-12-07,2808.6,3590.82,4807.68,11207.1,1,12,7,0,11272.96,11287.67,11254.34,11272.39,11253.784333333335,310,TRAIN
2021-12-08,2796.71,3569.47,4877.44,11243.62,2,12,8,0,11207.1,11238.8,11251.95,11260.880000000001,11250.1,311,TRAIN
2021-12-09,2792.06,3570.77,4826.41,11189.24,3,12,9,0,11243.62,11235.57,11205.46,11261.56857142857,11252.646999999999,312,TRAIN
2021-12-10,2819.55,3573.84,4881.9,11275.29,4,12,10,0,11189.24,11276.4,11237.78,11254.949999999999,11249.973333333333,313,TRAIN
2021-12-11,2787.51,3570.5,4825.71,11183.72,5,12,11,1,11275.29,11281.47,11233.58,11254.79142857143,11249.242666666667,314,TRAIN
2021-12-12,2812.25,3579.94,4881.59,11273.78,6,12,12,1,11183.72,11313.86,11171.4,11240.827142857144,11247.106333333333,315,TRAIN
2021-12-13,2802.5,3550.13,4861.49,11214.12,0,12,13,0,11273.78,11272.96,11258.5,11235.10142857143,11248.642333333333,316,TRAIN
2021-12-14,2803.34,3587.99,4849.41,11240.74,1,12,14,0,11214.12,11207.1,11287.67,11226.695714285714,11245.732,317,TRAIN
2021-12-15,2821.75,3592.03,4812.52,11226.3,2,12,15,0,11240.74,11243.62,11238.8,11231.501428571428,11247.009666666667,318,TRAIN
2021-12-16,2818.36,3584.3,4874.97,11277.63,3,12,16,0,11226.3,11189.24,11235.57,11229.027142857143,11244.564666666667,319,TRAIN
2021-12-17,2799.8,3599.27,4817.52,11216.59,4,12,17,0,11277.63,11275.29,11276.4,11241.654285714287,11245.315999999999,320,TRAIN
2021-12-18,2798.56,3572.02,4846.8,11217.38,5,12,18,1,11216.59,11183.72,11281.47,11233.268571428573,11243.927333333333,321,TRAIN
2021-12-19,2811.0,3597.32,4831.94,11240.26,6,12,19,1,11217.38,11273.78,11313.86,11238.077142857142,11241.109666666667,322,TRAIN
2021-12-20,2815.99,3545.46,4873.27,11234.72,0,12,20,0,11240.26,11214.12,11272.96,11233.288571428571,11242.372666666666,323,TRAIN
2021-12-21,2799.47,3574.08,4870.44,11243.99,1,12,21,0,11234.72,11240.74,11207.1,11236.231428571427,11242.637333333334,324,TRAIN
2021-12-22,2840.06,3597.12,4893.48,11330.66,2,12,22,0,11243.99,11226.3,11243.62,11236.695714285714,11241.950333333334,325,TRAIN
2021-12-23,2798.22,3566.48,4831.64,11196.34,3,12,23,0,11330.66,11277.63,11189.24,11251.604285714286,11244.496000000001,326,TRAIN
2021-12-24,2795.44,3553.54,4857.49,11206.47,4,12,24,0,11196.34,11216.59,11275.29,11239.99142857143,11242.562666666667,327,TRAIN
2021-12-25,2826.41,3564.03,4823.61,11214.05,5,12,25,1,11206.47,11217.38,11183.72,11238.545714285714,11241.046666666667,328,TRAIN
2021-12-26,2808.61,3590.56,4859.69,11258.86,6,12,26,1,11214.05,11240.26,11273.78,11238.070000000002,11241.333,329,TRAIN
2021-12-27,2813.89,3583.9,4854.28,11252.07,0,12,27,0,11258.86,11234.72,11214.12,11240.727142857142,11242.035666666667,330,TRAIN
2021-12-28,2806.94,3600.88,4900.72,11308.54,1,12,28,0,11252.07,11243.99,11240.74,11243.205714285712,11242.652,331,TRAIN
2021-12-29,2810.49,3581.73,4885.27,11277.49,2,12,29,0,11308.54,11330.66,11226.3,11252.427142857143,11247.223333333332,332,TRAIN
2021-12-30,2814.18,3570.4,4847.79,11232.37,3,12,30,0,11277.49,11196.34,11277.63,11244.831428571428,11247.856333333333,333,TRAIN
2021-12-31,2806.76,3575.79,4829.64,11212.19,4,12,31,0,11232.37,11206.47,11216.59,11249.978571428572,11246.013,334,TRAIN
2022-01-01,2981.94,3819.96,5157.4,11959.3,5,1,1,1,11212.19,11214.05,11217.38,11250.795714285716,11245.126,335,TRAIN
2022-01-02,2995.29,3757.74,5175.44,11928.47,6,1,2,1,11959.3,11258.86,11240.26,11357.259999999998,11269.250333333333,336,TRAIN
2022-01-03,2974.44,3792.72,5153.7,11920.86,0,1,3,0,11928.47,11252.07,11234.72,11452.91857142857,11290.985999999999,337,TRAIN
2022-01-04,2979.6,3791.87,5209.4,11980.87,1,1,4,0,11920.86,11308.54,11243.99,11548.460000000001,11312.299,338,TRAIN
2022-01-05,2981.98,3763.43,5119.91,11865.32,2,1,5,0,11980.87,11277.49,11330.66,11644.507142857143,11334.532666666668,339,TRAIN
2022-01-06,2990.58,3770.28,5180.08,11940.94,3,1,6,0,11865.32,11232.37,11196.34,11728.482857142857,11354.278,340,TRAIN
2022-01-07,2962.09,3800.46,5145.12,11907.67,4,1,7,0,11940.94,11212.19,11206.47,11829.707142857142,11378.739333333335,341,TRAIN
2022-01-08,2959.9,3787.7,5226.39,11973.99,5,1,8,1,11907.67,11959.3,11214.05,11929.061428571427,11400.874333333335,342,TRAIN
2022-01-09,2980.17,3792.02,5128.49,11900.68,6,1,9,1,11973.99,11928.47,11258.86,11931.160000000002,11427.032666666666,343,TRAIN
2022-01-10,2966.36,3814.78,5202.33,11983.47,0,1,10,0,11900.68,11920.86,11252.07,11927.19,11447.878999999999,344,TRAIN
2022-01-11,2976.68,3824.62,5146.02,11947.32,1,1,11,0,11983.47,11980.87,11308.54,11936.134285714286,11474.537333333335,345,TRAIN
2022-01-12,2979.28,3783.08,5162.21,11924.57,2,1,12,0,11947.32,11865.32,11277.49,11931.341428571428,11496.988666666666,346,TRAIN
2022-01-13,2970.53,3829.68,5163.79,11964.0,3,1,13,0,11924.57,11940.94,11232.37,11939.805714285714,11520.670333333333,347,TRAIN
2022-01-14,2972.88,3780.79,5141.34,11895.01,4,1,14,0,11964.0,11907.67,11212.19,11943.1,11544.779,348,TRAIN
2022-01-15,2968.35,3799.45,5118.66,11886.46,5,1,15,1,11895.01,11973.99,11959.3,11941.29142857143,11567.069333333335,349,TRAIN
2022-01-16,2982.26,3793.51,5178.48,11954.25,6,1,16,1,11886.46,11900.68,11928.47,11928.787142857142,11587.363666666668,350,TRAIN
2022-01-17,3005.23,3802.38,5133.53,11941.14,0,1,17,0,11954.25,11983.47,11920.86,11936.44,11611.952333333333,351,TRAIN
2022-01-18,2947.09,3795.89,5166.62,11909.6,1,1,18,0,11941.14,11947.32,11980.87,11930.392857142857,11636.077666666666,352,TRAIN
2022-01-19,2984.24,3794.14,5158.37,11936.75,2,1,19,0,11909.6,11924.57,11865.32,11925.004285714285,11658.389,353,TRAIN
2022-01-20,2983.83,3805.22,5204.47,11993.52,3,1,20,0,11936.75,11964.0,11940.94,11926.744285714287,11681.79,354,TRAIN
2022-01-21,2969.4,3806.28,5131.81,11907.49,4,1,21,0,11993.52,11895.01,11907.67,11930.961428571429,11706.774333333335,355,TRAIN
2022-01-22,2983.39,3796.17,5170.55,11950.11,5,1,22,1,11907.49,11886.46,11973.99,11932.744285714287,11726.002,356,TRAIN
2022-01-23,2982.06,3838.45,5198.98,12019.49,6,1,23,1,11950.11,11954.25,11900.68,11941.837142857143,11751.127666666667,357,TRAIN
2022-01-24,2945.86,3782.49,5169.25,11897.6,0,1,24,0,12019.49,11941.14,11983.47,11951.157142857144,11778.228333333333,358,TRAIN
2022-01-25,3003.49,3808.26,5152.78,11964.53,1,1,25,0,11897.6,11909.6,11947.32,11944.937142857143,11801.013333333334,359,TRAIN
2022-01-26,2946.03,3790.41,5240.52,11976.96,2,1,26,0,11964.53,11936.75,11924.57,11952.784285714284,11824.535666666667,360,TRAIN
